id,title,original_title,type,description,primary_image,content_rating,start_year,end_year,release_date,is_adult,runtime_minutes,average_rating,num_votes,company_id,company_name,genre
tt15042300,On Swift Horses,On Swift Horses,movie,"Muriel and her husband Lee are about to begin a bright new life, which is upended by the arrival of Lee's brother. Muriel embarks on a secret life, gambling on racehorses and discovering a love she never thought possible.",https://m.media-amazon.com/images/M/MV5BYjllNTg0MjItNzAyMy00M2YyLThlOWQtYjEyYWFiYjRlM2VkXkEyXkFqcGc@._V1_.jpg,R,2024,0,2025-04-25,false,117,6.0,173,co0733690,Cor Cordium,Drama
tt3402138,The Naked Gun,The Naked Gun,movie,"Based off the widely popular comedy franchise The Naked Gun and television series ""Police Squad!"" by Jim Abrahams and David Zucker and Jerry Zucker.",,,2025,0,2025-08-01,false,85,0.0,0,co0065872,Fuzzy Door Productions,Action
tt33060407,Marcella,Marcella,movie,Marcella Hazan changed how we cook and eat Italian. Millions love her recipes -- now hear her amazing story.,https://m.media-amazon.com/images/M/MV5BZDgzMWQ4YjYtNTYwZS00MjRlLThhYzMtMDM5OWY2NjI4YjVkXkEyXkFqcGc@._V1_.jpg,,2024,0,2024-11-10,false,97,9.5,12,co0729005,Oak Street Pictures,Biography
tt1493274,Caught Stealing,Caught Stealing,movie,"Burned-out ex-baseball player Hank Thompson unexpectedly finds himself embroiled in a dangerous struggle for survival amidst the criminal underbelly of 1990s New York City, forced to navigate a treacherous underworld he never imagined.",https://m.media-amazon.com/images/M/MV5BYjk4YTdmODktZjI5Ny00MDA0LTg3MDAtYzEzMjBjZmVmMjU5XkEyXkFqcGc@._V1_.jpg,,2025,0,2025-08-29,false,0,0.0,0,co0062935,Protozoa Pictures,Crime
tt30609082,The Crypto: Beyond,The Crypto: Beyond,movie,"After The Crypto meets his long lost brother, Jameson finds out his brother is trying to use ultimate power to do something evil. Jameson will go on a huge adventure to find out how to stop his brother. He will have help by a few heroes.",https://m.media-amazon.com/images/M/MV5BNDcxYWYyMzAtMjRjYi00NGMzLWE4NDQtOWExNzk4MjhiNzE2XkEyXkFqcGc@._V1_.jpg,13+,2025,0,2025-05-16,false,0,0.0,0,co0997547,Filmbilow Pictures,Action
tt6208148,Snow White,Snow White,movie,Live-action adaptation of the 1937 Disney animated film 'Snow White and the Seven Dwarfs'.,https://m.media-amazon.com/images/M/MV5BY2RlZDc3ZjYtYWJlNC00MzFiLTlmMGItYmUzYjY3Mjc1Yzc2XkEyXkFqcGc@._V1_.jpg,PG,2025,0,2025-03-21,false,109,0.0,0,co0093810,Marc Platt Productions,Adventure
tt4712810,Now You See Me 3,Now You See Me 3,movie,A third installment of the 'Now You See Me' franchise. Plot undisclosed.,,,2025,0,2025-11-14,false,0,0.0,0,co0006881,Lionsgate,Crime
tt21221514,Eric LaRue,Eric LaRue,movie,"It tells the story of Janice, the mother of a teenager who shot and killed three of his classmates.",https://m.media-amazon.com/images/M/MV5BYjQ4Y2EyMzMtZTg2My00MzNhLTg2MWUtOTJmZWFjMjRiMWM4XkEyXkFqcGc@._V1_.jpg,,2023,0,2023-06-10,false,119,6.6,64,co0763573,CaliWood Pictures,Drama
tt30766582,Screamboat,ScreamBoat,movie,A late-night boat ride turns into a desperate fight for survival in New York City when a mischievous mouse becomes a monstrous reality. Can a motley crew survive a killer creature with a taste for tourists?,https://m.media-amazon.com/images/M/MV5BOTViYWVkNGEtYTYxYy00M2U5LWJkMzYtYmMzYzFlODU1NTYyXkEyXkFqcGc@._V1_.jpg,,2025,0,2025-04-10,false,101,0.0,0,co0386358,Fuzz on the Lens Productions,Comedy
tt28662887,Wake Up,Wake Up,movie,"In an attempt to draw attention to the environmental crisis, young activists decide to invade and vandalize a furniture store. The protest quickly turns into a massacre when they find themselves trapped with a hunting-obsessed night guard.",https://m.media-amazon.com/images/M/MV5BMGIyNmY3YTYtZWRjMy00ZjE2LWJlM2EtYWI1NjIwMGViNThkXkEyXkFqcGc@._V1_.jpg,,2023,0,2024-05-08,false,83,5.5,1092,co0465777,Borsalino Productions,Action
tt10928904,The Legend of Johnny Jones,The Legend of Johnny Jones,movie,Set in the housing projects of New Jersey. A young man who has known only poverty and abuse all his life suffers a mental breakdown and embarks on a killing spree unlike any other in history.,https://m.media-amazon.com/images/M/MV5BNzYzNzcxZWQtNmQ2Ni00MzQ4LTliMTQtNDg4ODFhMDM5NTJiXkEyXkFqcGc@._V1_.jpg,,2025,0,2025-10-03,false,91,0.0,0,co0760520,Angry Troll Studio,Action
tt32141377,28 Years Later: The Bone Temple,28 Years Later: The Bone Temple,movie,,,,2026,0,2026-01-16,false,0,0.0,0,co0050868,Columbia Pictures,Horror
tt4627382,Roofman,Roofman,movie,"The story of the rooftop robber, Jeffrey Manchester, and his time on the lam evading capture.",,,2025,0,2025-10-03,false,0,0.0,0,co0144109,Hunting Lane Films,Crime
tt32214413,The Wedding Banquet,The Wedding Banquet,movie,"A gay man makes a deal with his lesbian friend: a green-card marriage for him, in exchange for in vitro fertilization treatments for her. Plans evolve as Min's grandmother surprises them with a Korean wedding banquet.",https://m.media-amazon.com/images/M/MV5BOTAxZjI4ZTEtODc2Ny00ZjVlLTkzNTYtYjM1ZmNjY2EwNTQ3XkEyXkFqcGc@._V1_.jpg,R,2025,0,2025-04-18,false,102,4.4,252,co0057429,Bleecker Street Media,Comedy
tt30096221,Ella McCay,Ella McCay,movie,"The film will follow an idealistic young politician who juggles familial issues and a challenging work life while preparing to take over the job of her mentor, the state's longtime incumbent governor.",,,2025,0,2025-09-18,false,0,0.0,0,co0781821,20th Century Studios,Comedy
tt4519000,Jessica Frost,Jessica Frost,movie,"A young woman searching for the truth about why a time-traveling psychopath is after her, is thrown into a turbulent journey through the desert, time, space and her family's past.",https://m.media-amazon.com/images/M/MV5BZThmMDMxZTAtZTllNy00N2QzLTkzMzQtNDk2YTRkNzYyM2Y4XkEyXkFqcGc@._V1_.jpg,18+,2025,0,2025-09-04,false,0,0.0,0,co1107527,Castellani Pictures,Action
tt19847976,Wicked: For Good,Wicked: For Good,movie,"Follows Elphaba, the future Wicked Witch of the West and her relationship with Glinda, the Good Witch of the North. The second of a two-part feature film adaptation of the Broadway musical.",https://m.media-amazon.com/images/M/MV5BOWZmNWJiM2QtODA2Mi00NzEyLThkN2UtMmQ1MTE2Y2MzNzBlXkEyXkFqcGc@._V1_.jpg,,2025,0,2025-11-21,false,0,0.0,0,co0093810,Marc Platt Productions,Family
tt30955489,Until Dawn,Until Dawn,movie,"A group of friends trapped in a time loop, where mysterious foes are chasing and killing them in gruesome ways, must survive until dawn to escape it.",https://m.media-amazon.com/images/M/MV5BZWU4NDY0ODktOGI3OC00NWE1LWIwYmQtNmJiZWU3NmZlMDhkXkEyXkFqcGc@._V1_.jpg,R,2025,0,2025-04-25,false,0,0.0,0,co1016182,Coin Operated,Drama
tt33235979,Light of the World,Light of the World,movie,"Follows Jesus' life from ministry beginnings through crucifixion, resurrection, as seen through Apostle John's eyes.",https://m.media-amazon.com/images/M/MV5BYjkyMDNjNTYtODdmMy00NTkzLWIzYTgtNWE0YjBhZGVhZmQyXkEyXkFqcGc@._V1_.jpg,TV-PG,2025,0,2025-09-05,false,84,0.0,0,co1080498,The Salvation Poem Project,Animation
tt32149847,Drop,Drop,movie,"A widowed mother's first date in years takes a terrifying turn when she's bombarded with anonymous threatening messages on her phone during their upscale dinner, leaving her questioning if her charming date is behind the harassment.",https://m.media-amazon.com/images/M/MV5BYzM0ZjlmMjgtMDU2OC00ZDMwLTk5Y2UtNjVkMzViYjFjNWI4XkEyXkFqcGc@._V1_.jpg,PG-13,2025,0,2025-04-11,false,100,6.0,74,co0098315,Blumhouse Productions,Drama
tt32299316,Dangerous Animals,Dangerous Animals,movie,"When Zephyr, a savvy and free-spirited surfer, is abducted by a shark-obsessed serial killer and held captive on his boat, she must figure out how to escape before he carries out a ritualistic feeding to the sharks below.",,,2025,0,2025-06-06,false,0,0.0,0,co0911185,Brouhaha Entertainment,Horror
tt10676052,The Fantastic Four: First Steps,The Fantastic Four: First Steps,movie,"Marvel's First Family face their most daunting challenge yet. Forced to balance their roles as heroes with the strength of their family bond, they must defend Earth from a ravenous space god called Galactus and his herald, Silver Surfer.",https://m.media-amazon.com/images/M/MV5BOGI1YmY2OGMtYTZkYi00ZTI2LWEwZjUtNzVmY2Q2MjA1MGFkXkEyXkFqcGc@._V1_.jpg,,2025,0,2025-07-25,false,0,0.0,0,co0051941,Marvel Studios,Action
tt26342662,M3GAN 2.0,M3GAN 2.0,movie,"Two years after M3GAN's rampage, her creator, Gemma, resorts to resurrecting her infamous creation in order to take down Amelia, the military-grade weapon who was built by a defense contractor who stole M3GAN's underlying tech.",https://m.media-amazon.com/images/M/MV5BMDFiYTU2MTYtYmIyMy00MmYxLWJiNTQtNTk3ODFmZWU3M2UyXkEyXkFqcGc@._V1_.jpg,,2025,0,2025-06-27,false,0,0.0,0,co0504531,Atomic Monster,Horror
tt4045450,I Know What You Did Last Summer,I Know What You Did Last Summer,movie,A group of friends is terrorized by a stalker who knows about a gruesome incident from their past.,https://m.media-amazon.com/images/M/MV5BNWE0ODAzYWQtYmMyZi00ZDJjLWFmOWItOTdjYzJlYTZjZTAzXkEyXkFqcGc@._V1_.jpg,,2025,0,2025-07-18,false,0,0.0,0,co0050868,Columbia Pictures,Horror
tt8619236,The Last Battleship,The Last Battleship,movie,A crew of children and adults gets the battleship back into action and begin to fight the way home after being cut off from Alliance space by an unknown attacker. The only issue is that this threat is straight out of a person's worst fears,https://m.media-amazon.com/images/M/MV5BYjc5MjBmZjQtZGYxNS00ODEwLWEwNmEtOThlZjA5MmY5YjE1XkEyXkFqcGc@._V1_.jpg,,2025,0,2025-05-02,false,0,0.0,0,co0618166,Steam House Entertainment,Horror
tt12671466,The Lost Locket,The Lost Locket,movie,A modern-day African American journalist experiences a dual reality when wearing a mysterious locket - a forbidden dreamt romance with a white soldier in 1944 and a modern-day love with a white Civil Rights Attorney.,https://m.media-amazon.com/images/M/MV5BYTZmY2Y3MDItYTcxNC00ZGFhLWFmNDAtNWZkYTE5MmQzMWUxXkEyXkFqcGc@._V1_.jpg,,2025,0,2025-05-15,false,0,0.0,0,co0690867,DreamEmpire Films,Drama
